id_persona,sexo,salario_mensual_mxn
2361,Mujer,1967.83
2362,Mujer,1000.0
2363,Mujer,1000.0
2364,Hombre,13207.1
2365,Mujer,3768.31
2366,Hombre,15101.77
2367,Hombre,5788.89
2368,Hombre,1000.0
2369,Mujer,1575.64
2370,Mujer,12161.15
2371,Hombre,7498.46
2372,Hombre,5732.71
2373,Hombre,8920.08
2374,Mujer,8858.02
2375,Hombre,13228.29
2376,Hombre,14718.25
2377,Mujer,4981.04
2378,Hombre,2232.79
2379,Mujer,4739.41
2380,Hombre,9371.26
2381,Mujer,2263.08
2382,Hombre,3892.82
2383,Mujer,8147.05
2384,Mujer,6381.06
2385,Hombre,8347.59
2386,Hombre,4786.77
2387,Mujer,5563.2
2388,Hombre,4040.95
2389,Hombre,12205.89
2390,Hombre,12858.62
2391,Hombre,1000.0
2392,Mujer,2417.2
2393,Hombre,1465.62
2394,Mujer,3674.89
2395,Mujer,6224.53
2396,Mujer,1000.0
2397,Mujer,2451.63
2398,Hombre,3682.19
2399,Mujer,7532.7
2400,Mujer,6912.05
2401,Mujer,3352.18
2402,Mujer,7395.69
2403,Hombre,5739.94
2404,Mujer,5377.55
2405,Hombre,15730.53
2406,Hombre,14232.07
2407,Hombre,2351.88
2408,Hombre,11933.8
2409,Hombre,11851.28
2410,Mujer,1432.82
2411,Hombre,11884.5
2412,Hombre,15120.69
2413,Hombre,3148.55
2414,Hombre,4071.24
2415,Hombre,12779.48
2416,Mujer,7821.73
2417,Mujer,9081.64
2418,Mujer,8132.65
2419,Mujer,8358.13
2420,Mujer,1000.0
2421,Hombre,12912.93
2422,Hombre,13463.15
2423,Hombre,7167.74
2424,Hombre,8004.35
2425,Hombre,1310.02
2426,Hombre,10514.15
2427,Hombre,10774.26
2428,Hombre,7920.14
2429,Mujer,11659.59
2430,Mujer,5096.65
2431,Hombre,10740.73
2432,Hombre,3611.51
2433,Mujer,6494.02
2434,Hombre,7415.41
2435,Mujer,7613.89
2436,Hombre,6537.13
2437,Hombre,7608.37
2438,Hombre,11917.21
2439,Mujer,4634.56
2440,Hombre,1000.0
2441,Hombre,16073.13
2442,Hombre,14416.54
2443,Hombre,2384.82
2444,Hombre,11303.69
2445,Mujer,4336.61
2446,Mujer,7785.69
2447,Hombre,9524.01
2448,Hombre,7145.16
2449,Hombre,4673.05
2450,Mujer,3492.57
2451,Mujer,2477.14
2452,Hombre,4456.8
2453,Mujer,6297.7
2454,Hombre,4979.08
2455,Mujer,9669.23
2456,Hombre,14892.61
2457,Mujer,3989.76
2458,Hombre,9277.32
2459,Mujer,8848.58
2460,Mujer,8724.01
2461,Hombre,8541.8
2462,Mujer,9942.07
2463,Hombre,10370.12
2464,Hombre,2630.52
2465,Mujer,10511.2
2466,Hombre,12192.81
2467,Mujer,3165.21
2468,Mujer,6770.72
2469,Hombre,11274.98
2470,Mujer,5658.09
2471,Mujer,11428.4
2472,Hombre,18837.43
2473,Mujer,3063.06
2474,Mujer,1000.0
2475,Hombre,9567.18
2476,Hombre,11447.03
2477,Hombre,7161.1
2478,Hombre,14739.67
2479,Hombre,2176.27
2480,Hombre,11318.13
2481,Hombre,5473.63
2482,Hombre,15937.2
2483,Hombre,17166.32
2484,Mujer,3150.05
2485,Hombre,5726.99
2486,Hombre,12068.15
2487,Mujer,4857.91
2488,Mujer,6395.65
2489,Mujer,6714.25
2490,Hombre,1000.0
2491,Mujer,6537.73
2492,Mujer,3496.23
2493,Mujer,4380.95
2494,Mujer,13096.34
2495,Mujer,1000.0
2496,Hombre,11859.42
2497,Mujer,5344.67
2498,Hombre,6941.08
2499,Mujer,10156.67
2500,Mujer,8130.23
2501,Mujer,9167.76
2502,Mujer,10956.83
2503,Hombre,6709.11
2504,Mujer,3844.93
2505,Hombre,3316.82
2506,Hombre,4485.65
2507,Hombre,21470.92
2508,Mujer,12201.06
2509,Mujer,1000.0
2510,Hombre,2248.94
2511,Hombre,10368.4
2512,Hombre,10662.69
2513,Mujer,9069.98
2514,Hombre,7052.7
2515,Mujer,6035.46
2516,Hombre,9675.46
2517,Hombre,8586.52
2518,Mujer,1000.0
2519,Mujer,5565.9
2520,Mujer,2768.67
2521,Hombre,8988.45
2522,Mujer,20033.67
2523,Hombre,9853.67
2524,Hombre,6789.12
2525,Hombre,12348.11
2526,Hombre,10372.1
2527,Hombre,10090.43
2528,Hombre,10930.83
2529,Hombre,17454.45
2530,Mujer,1511.0
2531,Hombre,10331.34
2532,Mujer,2431.28
2533,Mujer,9099.81
2534,Hombre,4065.91
2535,Hombre,6321.85
2536,Mujer,5272.1
2537,Hombre,12591.18
2538,Hombre,12333.04
2539,Mujer,1000.0
2540,Hombre,8447.2
2541,Hombre,5006.89
2542,Mujer,1000.0
2543,Hombre,7223.42
2544,Hombre,6811.83
2545,Mujer,17520.22
2546,Hombre,10148.32
2547,Mujer,1000.0
2548,Hombre,5658.52
2549,Mujer,11196.22
2550,Hombre,17597.99
2551,Mujer,1000.0
2552,Hombre,1000.0
2553,Mujer,15019.34
2554,Hombre,9953.26
2555,Hombre,4292.68
2556,Mujer,9005.83
2557,Hombre,1000.0
2558,Hombre,8215.19
2559,Hombre,9675.2
2560,Mujer,10759.22
2561,Hombre,3637.47
2562,Mujer,6985.59
2563,Mujer,2435.59
2564,Hombre,9349.23
2565,Hombre,4170.94
2566,Hombre,6363.55
2567,Hombre,3718.83
2568,Mujer,9530.11
2569,Hombre,12063.03
2570,Mujer,5544.21
2571,Mujer,6772.07
2572,Mujer,1000.0
2573,Hombre,6851.46
2574,Hombre,7974.08
2575,Hombre,19993.57
2576,Hombre,3196.15
2577,Mujer,13188.8
2578,Hombre,12685.86
2579,Hombre,9462.86
2580,Mujer,14513.79
2581,Hombre,9874.47
2582,Mujer,8351.22
2583,Mujer,6360.96
2584,Hombre,13706.06
2585,Mujer,11534.11
2586,Hombre,5384.45
2587,Hombre,2263.39
2588,Hombre,7286.59
2589,Mujer,2999.83
2590,Hombre,7914.14
2591,Mujer,12168.47
2592,Mujer,4542.14
2593,Hombre,8007.29
2594,Hombre,8461.1
2595,Mujer,10417.94
2596,Mujer,1000.0
2597,Hombre,5469.85
2598,Hombre,9150.78
2599,Mujer,12000.36
2600,Mujer,4386.44
2601,Hombre,1000.0
2602,Mujer,9388.7
2603,Hombre,5340.87
2604,Hombre,2846.5
2605,Hombre,5390.45
2606,Hombre,7369.64
2607,Mujer,3878.65
2608,Mujer,1000.0
2609,Mujer,10636.8
2610,Mujer,12336.94
2611,Mujer,9531.85
2612,Mujer,1480.41
2613,Mujer,5693.29
2614,Hombre,8170.65
2615,Hombre,10894.57
2616,Hombre,11207.53
2617,Mujer,3296.22
2618,Hombre,8568.98
2619,Hombre,10257.76
2620,Mujer,13151.2
2621,Mujer,9770.28
2622,Hombre,11750.76
2623,Hombre,8577.22
2624,Hombre,14547.07
2625,Mujer,8443.93
2626,Hombre,4325.1
2627,Mujer,12915.16
2628,Mujer,9740.56
2629,Mujer,4606.3
2630,Hombre,6042.28
2631,Mujer,7934.59
2632,Mujer,8684.33
2633,Hombre,9087.82
2634,Mujer,8000.89
2635,Mujer,14249.81
2636,Mujer,11421.94
2637,Mujer,7457.86
2638,Hombre,12435.9
2639,Hombre,3553.64
2640,Hombre,9990.67
2641,Hombre,16341.88
2642,Hombre,7218.79
2643,Mujer,2785.65
2644,Hombre,5265.6
2645,Mujer,1696.65
2646,Hombre,4668.57
2647,Hombre,6532.71
2648,Mujer,1000.0
2649,Hombre,8270.28
2650,Hombre,12260.25
2651,Mujer,2515.1
2652,Hombre,15036.78
2653,Hombre,10498.56
2654,Hombre,12837.61
2655,Hombre,5239.74
2656,Mujer,10445.36
2657,Hombre,3286.3
2658,Hombre,12206.11
2659,Mujer,7373.28
2660,Mujer,9089.63
2661,Mujer,1309.82
2662,Hombre,4172.19
2663,Mujer,9287.53
2664,Mujer,2332.43
2665,Mujer,8684.43
2666,Hombre,2047.88
2667,Hombre,12016.78
2668,Hombre,2653.65
2669,Hombre,10685.35
2670,Mujer,9415.34
2671,Hombre,5064.53
2672,Mujer,9219.12
2673,Mujer,7771.99
2674,Hombre,5775.21
2675,Mujer,2061.5
2676,Mujer,1000.0
2677,Hombre,9773.43
2678,Mujer,1000.0
2679,Hombre,8629.05
2680,Mujer,5414.48
2681,Mujer,9656.14
2682,Hombre,6840.8
2683,Hombre,6717.48
2684,Mujer,9893.42
2685,Hombre,9707.76
2686,Mujer,8022.7
2687,Mujer,8711.7
2688,Hombre,1289.93
2689,Mujer,10005.55
2690,Hombre,10956.11
2691,Hombre,3624.93
2692,Mujer,5501.64
2693,Mujer,6423.12
2694,Hombre,7594.76
2695,Hombre,9702.37
2696,Hombre,14641.15
2697,Hombre,13067.95
2698,Mujer,1000.0
2699,Hombre,10999.31
2700,Hombre,14180.2
2701,Hombre,9940.64
2702,Mujer,11509.41
2703,Mujer,15655.22
2704,Hombre,12806.69
2705,Hombre,9321.89
2706,Hombre,12902.9
2707,Mujer,7252.0
2708,Hombre,8307.56
2709,Hombre,6618.64
2710,Hombre,15235.36
2711,Hombre,4517.07
2712,Mujer,13495.65
2713,Mujer,8849.39
2714,Mujer,1000.0
2715,Mujer,8254.42
2716,Mujer,1000.0
2717,Hombre,11014.79
2718,Hombre,12183.54
2719,Hombre,5534.4
2720,Mujer,7155.96
2721,Hombre,16993.71
2722,Hombre,5924.14
2723,Hombre,3434.92
2724,Hombre,14867.49
2725,Mujer,15431.64
2726,Hombre,8216.63
2727,Mujer,11151.58
2728,Mujer,12636.64
2729,Mujer,3258.82
2730,Hombre,6016.12
2731,Hombre,13738.94
2732,Hombre,15782.56
2733,Mujer,9132.96
2734,Hombre,4240.84
2735,Mujer,15541.78
2736,Hombre,5810.63
2737,Hombre,6691.88
2738,Mujer,8140.52
2739,Hombre,15193.72
2740,Mujer,10442.89
2741,Hombre,10066.89
2742,Mujer,8684.8
2743,Hombre,8395.82
2744,Mujer,9111.63
2745,Hombre,1000.0
2746,Mujer,5265.27
2747,Mujer,7685.95
2748,Hombre,3020.44
2749,Hombre,9938.45
2750,Hombre,7279.88
2751,Hombre,16099.64
2752,Hombre,15278.59
2753,Mujer,4503.87
2754,Mujer,5921.23
2755,Mujer,6267.24
2756,Hombre,6167.53
2757,Mujer,7477.61
2758,Mujer,3187.73
2759,Mujer,1512.23
2760,Hombre,11002.2
2761,Hombre,11032.88
2762,Hombre,4580.58
2763,Hombre,12229.1
2764,Hombre,5357.9
2765,Mujer,7739.24
2766,Mujer,10291.55
2767,Hombre,8048.74
2768,Mujer,8646.33
2769,Mujer,4276.07
2770,Hombre,7315.9
2771,Mujer,5673.63
2772,Hombre,4840.4
2773,Mujer,5804.52
2774,Hombre,1231.22
2775,Hombre,5989.81
2776,Hombre,6918.06
2777,Mujer,5447.19
2778,Hombre,7113.26
2779,Mujer,6322.06
2780,Hombre,10357.49
2781,Mujer,10535.33
2782,Hombre,5276.06
2783,Hombre,2785.6
2784,Hombre,3510.8
2785,Mujer,4407.59
2786,Mujer,5016.35
2787,Mujer,3135.02
2788,Hombre,2367.48
2789,Hombre,6147.46
2790,Hombre,9016.42
2791,Hombre,10877.63
2792,Mujer,4091.6
2793,Mujer,4741.51
2794,Hombre,4029.86
2795,Hombre,8058.52
2796,Hombre,4382.07
2797,Hombre,10779.08
2798,Hombre,1000.0
2799,Mujer,4981.67
2800,Hombre,9554.98
2801,Hombre,9027.26
2802,Hombre,20318.65
2803,Hombre,9774.1
2804,Hombre,3681.75
2805,Mujer,6170.41
2806,Mujer,1000.0
2807,Mujer,6237.3
2808,Hombre,4451.25
2809,Mujer,10719.26
2810,Hombre,5727.07
2811,Hombre,7674.55
2812,Hombre,5339.99
2813,Hombre,16024.83
2814,Hombre,6754.41
2815,Mujer,14846.51
2816,Hombre,11863.68
2817,Mujer,8769.3
2818,Hombre,9859.3
2819,Hombre,9972.09
2820,Hombre,1000.0
2821,Mujer,5345.02
2822,Hombre,12003.21
2823,Hombre,7979.96
2824,Mujer,1000.0
2825,Hombre,7964.18
2826,Hombre,15868.47
2827,Mujer,12211.01
2828,Mujer,6320.98
2829,Hombre,12481.52
2830,Mujer,4950.72
2831,Hombre,1000.0
2832,Mujer,2439.9
2833,Mujer,13633.0
2834,Mujer,5367.03
2835,Hombre,7104.77
2836,Mujer,5250.73
2837,Hombre,16768.61
2838,Hombre,15516.82
2839,Mujer,16584.51
2840,Hombre,7484.3
2841,Hombre,9530.31
2842,Mujer,1000.0
2843,Mujer,13246.2
2844,Hombre,2944.99
2845,Hombre,9175.49
2846,Hombre,3262.14
2847,Hombre,5550.1
2848,Mujer,2832.32
2849,Mujer,3864.56
2850,Hombre,5773.95
2851,Hombre,5732.79
2852,Mujer,10350.0
2853,Hombre,3228.12
2854,Hombre,9192.44
2855,Hombre,13680.82
2856,Hombre,5890.62
2857,Mujer,3369.36
2858,Hombre,7162.64
2859,Mujer,11908.76
2860,Hombre,9073.48
2861,Hombre,5809.54
2862,Hombre,10377.44
2863,Mujer,1639.69
2864,Hombre,11266.12
2865,Hombre,10038.73
2866,Hombre,6814.86
2867,Hombre,4426.36
2868,Mujer,2609.94
2869,Hombre,10606.68
2870,Mujer,12130.41
2871,Mujer,3732.12
2872,Mujer,8662.74
2873,Mujer,1000.0
2874,Mujer,3969.22
2875,Hombre,8060.23
2876,Hombre,4106.42
2877,Hombre,3985.72
2878,Mujer,3594.99
2879,Hombre,9514.87
2880,Hombre,7357.02
2881,Hombre,1000.0
2882,Hombre,1000.0
2883,Hombre,5469.11
2884,Mujer,8659.59
2885,Mujer,1000.0
2886,Hombre,5951.21
2887,Mujer,4231.88
2888,Hombre,14447.52
2889,Mujer,4867.4
2890,Mujer,8323.45
2891,Mujer,7235.66
2892,Hombre,1000.0
2893,Mujer,10056.93
2894,Hombre,9169.28
2895,Mujer,8887.21
2896,Mujer,24268.07
2897,Hombre,1000.0
2898,Mujer,14361.13
2899,Hombre,6906.49
2900,Mujer,7892.98
2901,Mujer,6395.19
2902,Hombre,6290.94
2903,Mujer,4035.75
2904,Mujer,8082.79
2905,Hombre,1372.72
2906,Mujer,9977.61
2907,Mujer,4727.13
2908,Mujer,1514.69
2909,Mujer,4574.94
2910,Hombre,13857.17
2911,Mujer,4190.99
2912,Mujer,8213.04
2913,Mujer,3310.7
2914,Mujer,10010.65
2915,Hombre,11284.78
2916,Mujer,14918.74
2917,Mujer,5809.96
2918,Hombre,11208.95
2919,Hombre,8641.3
2920,Hombre,14031.42
2921,Hombre,4965.25
2922,Hombre,11552.52
2923,Hombre,7323.86
2924,Hombre,7911.15
2925,Hombre,8612.89
2926,Mujer,7735.08
2927,Hombre,7676.97
2928,Hombre,9166.21
2929,Mujer,13701.53
2930,Mujer,11034.52
2931,Mujer,10511.2
2932,Hombre,6150.07
2933,Hombre,4198.42
2934,Mujer,10898.85
2935,Mujer,10542.21
2936,Mujer,13227.02
2937,Mujer,3882.09
2938,Mujer,5567.03
2939,Mujer,1000.0
2940,Hombre,6433.88
2941,Mujer,11084.57
2942,Hombre,6100.77
2943,Hombre,11082.16
2944,Hombre,7342.74
2945,Hombre,9658.26
2946,Hombre,3035.39
2947,Mujer,6983.44
2948,Mujer,1000.0
2949,Mujer,5758.97
2950,Mujer,1000.0
2951,Hombre,13626.98
2952,Mujer,10098.33
2953,Mujer,8700.02
2954,Mujer,13444.53
2955,Mujer,2329.88
2956,Hombre,16063.13
2957,Mujer,10794.86
2958,Hombre,7135.5
2959,Hombre,13310.29
2960,Mujer,1621.68
2961,Hombre,4489.69
2962,Mujer,3861.35
2963,Mujer,4219.6
2964,Mujer,1845.49
2965,Hombre,13703.87
2966,Mujer,5435.16
2967,Mujer,8186.27
2968,Hombre,5633.42
2969,Mujer,1000.0
2970,Mujer,7815.26
2971,Mujer,1000.0
2972,Hombre,7891.15
2973,Mujer,1000.0
2974,Mujer,15542.74
2975,Hombre,12301.13
2976,Mujer,7075.89
2977,Hombre,13886.68
2978,Mujer,2791.58
2979,Hombre,10645.66
2980,Mujer,7499.15
2981,Hombre,9388.09
2982,Mujer,12325.59
2983,Mujer,9896.21
2984,Mujer,7899.26
2985,Hombre,1000.0
2986,Hombre,3879.79
2987,Hombre,7647.81
2988,Hombre,8620.18
2989,Hombre,3114.08
2990,Hombre,19052.55
2991,Hombre,15023.77
2992,Hombre,10909.53
2993,Mujer,6924.17
2994,Mujer,5645.06
2995,Mujer,2316.37
2996,Hombre,8548.66
2997,Hombre,9359.89
2998,Hombre,2612.08
2999,Hombre,9703.79
3000,Hombre,7501.33
3001,Mujer,1000.0
3002,Mujer,2728.27
3003,Mujer,4738.78
3004,Hombre,16694.59
3005,Hombre,10704.49
3006,Mujer,1000.0
3007,Hombre,10387.16
3008,Hombre,1237.13
3009,Mujer,11472.11
3010,Hombre,6079.94
3011,Hombre,7778.64
3012,Hombre,14166.08
3013,Mujer,1000.0
3014,Hombre,1912.97
3015,Mujer,3973.8
3016,Hombre,12872.7
3017,Mujer,1000.0
3018,Mujer,1000.0
3019,Hombre,6169.79
3020,Hombre,10682.83
3021,Mujer,12001.18
3022,Hombre,6115.77
3023,Mujer,4748.58
3024,Hombre,13392.55
3025,Hombre,1000.0
3026,Hombre,6451.66
3027,Hombre,9056.91
3028,Mujer,8621.48
3029,Mujer,4305.87
3030,Mujer,6754.98
3031,Hombre,1000.0
3032,Hombre,5237.88
3033,Hombre,10240.79
3034,Hombre,3779.68
3035,Mujer,6865.43
3036,Mujer,8610.93
3037,Hombre,6658.53
3038,Hombre,8967.09
3039,Hombre,3867.7
3040,Hombre,7270.25
3041,Mujer,9345.97
3042,Mujer,7306.38
3043,Hombre,5560.61
3044,Hombre,9208.97
3045,Hombre,11415.74
3046,Hombre,1000.0
3047,Hombre,13415.83
3048,Mujer,5086.85
3049,Hombre,10114.7
3050,Hombre,13587.61
3051,Hombre,2027.47
3052,Mujer,3407.52
3053,Hombre,6901.53
3054,Hombre,4673.11
3055,Hombre,16007.21
3056,Mujer,2744.53
3057,Hombre,5700.04
3058,Hombre,9119.75
3059,Hombre,2790.33
3060,Hombre,6419.44
3061,Hombre,9628.54
3062,Hombre,6702.13
3063,Hombre,7779.76
3064,Mujer,4218.01
3065,Mujer,1000.0
3066,Hombre,9647.17
3067,Hombre,16097.2
3068,Hombre,8282.81
3069,Mujer,7613.69
3070,Mujer,9717.25
3071,Mujer,1000.0
3072,Mujer,14261.32
3073,Mujer,7510.48
3074,Hombre,15543.36
3075,Hombre,4901.35
3076,Mujer,14781.28
3077,Hombre,11688.2
3078,Mujer,9088.68
3079,Hombre,9253.11
3080,Hombre,7081.62
3081,Mujer,12002.39
3082,Mujer,7231.62
3083,Hombre,1000.0
3084,Mujer,1572.66
3085,Mujer,5763.69
3086,Mujer,7995.0
3087,Mujer,6345.35
3088,Hombre,13685.37
3089,Mujer,1000.0
3090,Hombre,8846.15
3091,Mujer,1000.0
3092,Mujer,10018.71
3093,Mujer,6174.94
3094,Hombre,10088.24
3095,Hombre,4312.53
3096,Mujer,12357.59
3097,Hombre,12887.76
3098,Mujer,9225.95
3099,Mujer,6017.17
3100,Mujer,9209.36
3101,Hombre,5018.98
3102,Mujer,10450.0
3103,Mujer,14022.66
3104,Hombre,13017.75
3105,Hombre,4916.79
3106,Hombre,9826.38
3107,Hombre,2380.86
3108,Hombre,10775.76
3109,Hombre,10227.72
3110,Mujer,1000.0
3111,Mujer,1371.97
3112,Mujer,5325.87
3113,Hombre,6846.13
3114,Hombre,2757.35
3115,Hombre,9950.4
3116,Hombre,9331.63
3117,Mujer,5725.79
3118,Mujer,3198.94
3119,Mujer,11319.18
3120,Mujer,14049.33
3121,Mujer,4423.97
3122,Hombre,5445.25
3123,Hombre,10410.43
3124,Hombre,6588.87
3125,Hombre,7572.71
3126,Hombre,11528.44
3127,Hombre,1000.0
3128,Hombre,14132.36
3129,Mujer,6927.06
3130,Hombre,6348.28
3131,Hombre,7798.45
3132,Hombre,8030.93
3133,Mujer,1000.0
3134,Mujer,13327.22
3135,Hombre,8385.97
3136,Mujer,8593.51
3137,Hombre,12481.97
3138,Hombre,3604.77
3139,Mujer,8730.62
3140,Mujer,5395.62
3141,Mujer,10410.47
3142,Hombre,1000.0
3143,Mujer,6154.08
3144,Hombre,5487.31
3145,Hombre,10145.18
3146,Hombre,10315.2
3147,Mujer,3415.68
3148,Hombre,4995.22
3149,Mujer,6102.01
3150,Hombre,4165.11
3151,Mujer,10388.93
3152,Hombre,6538.57
3153,Mujer,1000.0
3154,Hombre,6513.3
3155,Hombre,3526.55
3156,Mujer,1000.0
3157,Hombre,2631.58
3158,Hombre,8692.34
3159,Mujer,12578.88
3160,Mujer,8009.33
3161,Mujer,3870.73
3162,Mujer,8651.57
3163,Mujer,4534.09
3164,Hombre,5074.3
3165,Hombre,3005.37
3166,Hombre,1000.0
3167,Hombre,6445.34
3168,Hombre,8911.24
3169,Mujer,6165.19
3170,Mujer,4728.15
3171,Hombre,3944.14
3172,Hombre,10937.11
3173,Mujer,1000.0
3174,Mujer,10092.13
3175,Hombre,3690.02
3176,Hombre,4814.04
3177,Mujer,1000.0
3178,Mujer,4343.69
3179,Hombre,12588.91
3180,Mujer,8920.33
3181,Hombre,12602.9
3182,Mujer,8949.64
3183,Hombre,3233.49
3184,Hombre,6711.45
3185,Hombre,4689.1
3186,Mujer,12587.59
3187,Hombre,2814.45
3188,Mujer,10621.64
3189,Mujer,10618.29
3190,Hombre,16433.29
3191,Hombre,6356.41
3192,Mujer,9805.45
3193,Mujer,16867.43
3194,Mujer,3820.61
3195,Hombre,1292.32
3196,Hombre,1000.0
3197,Hombre,11407.2
3198,Mujer,1000.0
3199,Mujer,4924.56
3200,Mujer,8567.91
3201,Mujer,7433.29
3202,Mujer,8514.5
3203,Hombre,9200.3
3204,Hombre,13954.9
3205,Hombre,3914.58
3206,Mujer,3553.52
3207,Mujer,3123.03
3208,Hombre,11935.86
3209,Mujer,10651.79
3210,Mujer,8630.51
3211,Mujer,11925.72
3212,Hombre,2898.82
3213,Hombre,15702.51
3214,Mujer,13454.57
3215,Hombre,11510.3
3216,Mujer,14618.1
3217,Mujer,1000.0
3218,Hombre,5839.98
3219,Hombre,4891.13
3220,Hombre,11446.66
3221,Hombre,3474.37
3222,Hombre,11608.73
3223,Mujer,12767.41
3224,Mujer,9728.41
3225,Hombre,9476.88
3226,Hombre,3754.57
3227,Hombre,4389.17
3228,Mujer,12223.29
3229,Mujer,10107.07
3230,Hombre,8024.41
3231,Mujer,4719.41
3232,Mujer,1000.0
3233,Hombre,3381.16
3234,Hombre,16801.39
3235,Hombre,2437.95
3236,Mujer,7452.66
3237,Mujer,11133.5
3238,Mujer,1000.0
3239,Hombre,9031.2
3240,Mujer,10820.62
3241,Mujer,6656.25
3242,Hombre,21107.81
3243,Hombre,1000.0
3244,Mujer,11364.28
3245,Mujer,5822.39
3246,Mujer,10073.64
3247,Mujer,8585.88
3248,Mujer,3300.8
3249,Mujer,7630.48
3250,Mujer,1000.0
3251,Mujer,9314.61
3252,Mujer,7941.71
3253,Mujer,9473.97
3254,Hombre,12961.53
3255,Hombre,9854.29
3256,Hombre,8866.4
3257,Hombre,4235.19
3258,Mujer,3395.01
3259,Mujer,11940.31
3260,Hombre,14663.51
3261,Mujer,5528.5
3262,Hombre,8407.01
3263,Hombre,4129.24
3264,Mujer,11877.41
3265,Mujer,9594.38
3266,Mujer,15335.48
3267,Hombre,4247.55
3268,Mujer,4898.96
3269,Mujer,7641.51
3270,Mujer,9509.2
3271,Hombre,7229.5
3272,Hombre,4271.68
3273,Hombre,12166.33
3274,Hombre,11445.11
3275,Mujer,2476.77
3276,Mujer,12699.49
3277,Hombre,13465.89
3278,Mujer,7204.33
3279,Hombre,8558.19
3280,Hombre,10693.26
3281,Hombre,4322.34
3282,Mujer,6735.14
3283,Hombre,1000.0
3284,Mujer,10544.05
3285,Hombre,1173.28
3286,Hombre,14965.39
3287,Hombre,6714.46
3288,Mujer,5647.5
3289,Hombre,5375.2
3290,Mujer,5303.83
3291,Mujer,12983.39
3292,Mujer,1000.0
3293,Hombre,13946.34
3294,Mujer,8121.11
3295,Hombre,2768.4
3296,Mujer,1761.09
3297,Hombre,15743.77
3298,Hombre,3945.22
3299,Hombre,3009.92
3300,Mujer,11717.92
3301,Hombre,9723.49
3302,Hombre,3979.33
3303,Hombre,9174.81
3304,Mujer,1984.11
3305,Mujer,11553.7
3306,Hombre,12976.17
3307,Hombre,10594.03
3308,Mujer,8227.47
3309,Mujer,14525.35
3310,Hombre,8198.59
3311,Mujer,1281.57
3312,Hombre,10222.63
3313,Mujer,15987.21
3314,Hombre,3633.58
3315,Hombre,6573.42
3316,Mujer,8474.01
3317,Hombre,7957.43
3318,Mujer,2179.63
3319,Hombre,13248.36
3320,Mujer,17040.18
3321,Hombre,9082.59
3322,Mujer,2531.69
3323,Mujer,1000.0
3324,Hombre,9360.89
3325,Mujer,11567.45
3326,Hombre,10338.25
3327,Hombre,8189.18
3328,Hombre,5548.28
3329,Hombre,3285.26
3330,Hombre,11956.38
3331,Hombre,12311.97
3332,Mujer,1000.0
3333,Hombre,15354.28
3334,Mujer,9183.32
3335,Mujer,12898.18
3336,Hombre,2160.43
3337,Mujer,1000.0
3338,Hombre,7529.64
3339,Hombre,10462.53
3340,Hombre,16283.62
3341,Mujer,9777.36
3342,Hombre,7107.93
3343,Mujer,1981.34
3344,Hombre,13735.0
3345,Hombre,3858.83
3346,Mujer,13928.11
3347,Mujer,5320.27
3348,Hombre,15357.62
3349,Mujer,9655.19
3350,Mujer,5983.52
3351,Hombre,5862.72
3352,Mujer,5065.91
3353,Hombre,10127.43
3354,Hombre,8547.2
3355,Mujer,3927.85
3356,Mujer,5854.66
3357,Hombre,8553.6
3358,Hombre,1000.0
3359,Mujer,8661.76
3360,Hombre,3791.25
3361,Mujer,1410.0
3362,Mujer,1000.0
3363,Hombre,1000.0
3364,Hombre,2100.49
3365,Mujer,3409.41
3366,Hombre,16989.67
3367,Mujer,4233.54
3368,Hombre,8999.88
3369,Hombre,10002.17
3370,Hombre,8789.79
3371,Mujer,6251.5
3372,Mujer,1221.18
3373,Mujer,13129.17
3374,Hombre,16332.38
3375,Mujer,1000.0
3376,Hombre,3591.87
3377,Hombre,6940.85
3378,Hombre,3859.58
3379,Hombre,10476.84
3380,Hombre,4922.78
3381,Mujer,16342.75
3382,Mujer,11957.47
3383,Hombre,9156.58
3384,Mujer,11221.44
3385,Mujer,11576.55
3386,Hombre,5662.24
3387,Mujer,2927.02
3388,Hombre,8551.64
3389,Mujer,10477.36
3390,Hombre,8825.77
3391,Mujer,1000.0
3392,Hombre,4587.29
3393,Hombre,7867.12
3394,Hombre,7859.5
3395,Hombre,17076.44
3396,Hombre,1963.05
3397,Hombre,10475.15
3398,Hombre,14901.01
3399,Hombre,18421.52
3400,Mujer,4780.21
3401,Hombre,10411.43
3402,Hombre,10763.92
3403,Hombre,9079.67
3404,Hombre,7755.2
3405,Mujer,8561.89
3406,Hombre,1000.0
3407,Hombre,11269.31
3408,Mujer,7167.8
3409,Mujer,5598.86
3410,Mujer,15810.88
3411,Mujer,3562.8
3412,Hombre,6386.16
3413,Hombre,17161.99
3414,Hombre,4455.72
3415,Mujer,4124.48
3416,Hombre,7538.39
3417,Hombre,11983.31
3418,Hombre,9135.11
3419,Mujer,1000.0
3420,Hombre,5805.24
3421,Hombre,5466.91
3422,Hombre,7852.51
3423,Hombre,10116.3
3424,Hombre,10081.93
3425,Hombre,1000.0
3426,Mujer,11387.73
3427,Hombre,9336.56
3428,Mujer,12830.39
3429,Hombre,10198.89
3430,Mujer,11555.95
3431,Hombre,10299.45
3432,Mujer,12658.02
3433,Mujer,8950.13
3434,Hombre,7759.38
3435,Hombre,18425.96
